<s>|20 19 -2.708536
<s>|20 5 -2.744193
<s>|20 17 -2.757104
<s>|20 22 -2.759131
<s>|20 9 -2.790219
<s>|20 24 -2.861033
<s>|20 13 -3.053123
<s>|20 11 -3.074376
<s>|20 21 -3.08796
<s>|20 10 -3.111573
<s>|20 4 -3.209826
<s>|20 14 -3.267811
<s>|20 8 -3.289481
<s>|20 16 -3.289497
<s>|20 20 -3.4960908
<s>|20 7 -3.552238
<s>|20 18 -3.595348
<s>|20 6 -3.640698
<s>|20 27 -4.199468
<s>|20 25 -4.342065
<s>|20 23 -4.416209
<s>|20 12 -4.421234
<s>|20 15 -4.525833
<s>|20 26 -5.758826
<s>|21 10 -2.1150127
<s>|21 20 -2.216519
<s>|21 6 -2.293427
<s>|21 2 -2.3877971
<s>|21 3 -2.7042351
<s>|21 7 -2.897771
<s>|21 5 -3.289038
<s>|21 24 -3.425661
<s>|21 21 -3.513539
<s>|21 8 -3.821824
<s>|21 23 -3.84846
<s>|21 9 -3.908436
<s>|21 13 -4.0061696
<s>|21 17 -4.044007
<s>|21 4 -4.2133186
<s>|21 1 -4.253614
<s>|21 16 -4.391515
<s>|21 12 -4.6718461
<s>|21 14 -4.674042
<s>|21 15 -4.674445
<s>|21 25 -4.8992251
<s>|21 11 -4.901555
<s>|21 19 -4.901904
<s>|21 18 -5.048995
<s>|21 27 -5.2445751
<s>|21 22 -5.317678
<s>|21 26 -5.827298
<s>|22 20 -2.499119
<s>|22 22 -2.654296
<s>|22 3 -2.6911281
<s>|22 10 -2.787959
<s>|22 2 -2.7995521
<s>|22 6 -2.891555
<s>|22 13 -2.951533
<s>|22 7 -2.971969
<s>|22 4 -3.112249
<s>|22 17 -3.456496
<s>|22 5 -3.565565
<s>|22 21 -3.62461
<s>|22 16 -3.693497
<s>|22 9 -3.752397
<s>|22 8 -3.752929
<s>|22 11 -3.846975
<s>|22 14 -4.004514
<s>|22 23 -4.328187
<s>|22 24 -4.52574
<s>|22 19 -4.615588
<s>|22 12 -4.8901461
<s>|22 1 -4.901621
<s>|22 15 -5.028875
<s>|22 25 -5.043648
<s>|22 18 -5.267295
